PDB_ID	RELEASE_DATE	SELECTED_SOURCE	REVISION_ORDINAL	REVISION_DATE	LEGACY_ORIGINAL_DATE	SOURCES_AGREE
6CY2	2018-08-29	_pdbx_audit_revision_history.revision_date	1	2018-08-29		
6CY4	2018-08-29	_pdbx_audit_revision_history.revision_date	1	2018-08-29		
6D3P	2018-06-20	_pdbx_audit_revision_history.revision_date	1	2018-06-20		
6D8L	2018-07-18	_pdbx_audit_revision_history.revision_date	1	2018-07-18		
6D8M	2018-07-04	_pdbx_audit_revision_history.revision_date	1	2018-07-04		
6D8N	2018-07-18	_pdbx_audit_revision_history.revision_date	1	2018-07-18		
6D8O	2018-07-04	_pdbx_audit_revision_history.revision_date	1	2018-07-04		
6DLQ	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DLR	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DLS	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DLT	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DMC	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DMD	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DME	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DN1	2018-09-05	_pdbx_audit_revision_history.revision_date	1	2018-09-05		
6DN2	2018-09-05	_pdbx_audit_revision_history.revision_date	1	2018-09-05		
6DN3	2018-09-05	_pdbx_audit_revision_history.revision_date	1	2018-09-05		
6DNR	2018-11-14	_pdbx_audit_revision_history.revision_date	1	2018-11-14		
6DVK	2019-06-26	_pdbx_audit_revision_history.revision_date	1	2019-06-26		
6E1S	2019-04-10	_pdbx_audit_revision_history.revision_date	1	2019-04-10		
6E1T	2019-04-10	_pdbx_audit_revision_history.revision_date	1	2019-04-10		
6E1U	2019-04-10	_pdbx_audit_revision_history.revision_date	1	2019-04-10		
6E1V	2019-04-10	_pdbx_audit_revision_history.revision_date	1	2019-04-10		
6E1W	2019-04-10	_pdbx_audit_revision_history.revision_date	1	2019-04-10		
6E7L	2019-07-31	_pdbx_audit_revision_history.revision_date	1	2019-07-31		
6E80	2019-07-31	_pdbx_audit_revision_history.revision_date	1	2019-07-31		
6E81	2019-07-31	_pdbx_audit_revision_history.revision_date	1	2019-07-31		
6E82	2019-07-31	_pdbx_audit_revision_history.revision_date	1	2019-07-31		
6E84	2019-07-31	_pdbx_audit_revision_history.revision_date	1	2019-07-31		
6E8S	2019-04-17	_pdbx_audit_revision_history.revision_date	1	2019-04-17		
6E8T	2019-04-17	_pdbx_audit_revision_history.revision_date	1	2019-04-17		
6E8U	2019-04-17	_pdbx_audit_revision_history.revision_date	1	2019-04-17		
6EZ0	2018-01-03	_pdbx_audit_revision_history.revision_date	1	2018-01-03		
6FZ0	2018-07-04	_pdbx_audit_revision_history.revision_date	1	2018-07-04		
6G7Z	2018-12-05	_pdbx_audit_revision_history.revision_date	1	2018-12-05		
6GE1	2018-10-31	_pdbx_audit_revision_history.revision_date	1	2018-10-31		
6GYV	2018-08-22	_pdbx_audit_revision_history.revision_date	1	2018-08-22		
6GZK	2019-07-17	_pdbx_audit_revision_history.revision_date	1	2019-07-17		
6GZR	2019-07-17	_pdbx_audit_revision_history.revision_date	1	2019-07-17		
6H0R	2019-04-17	_pdbx_audit_revision_history.revision_date	1	2019-04-17		
6HAG	2019-01-09	_pdbx_audit_revision_history.revision_date	1	2019-01-09		
6HBT	2019-02-20	_pdbx_audit_revision_history.revision_date	1	2019-02-20		
6HBX	2019-02-20	_pdbx_audit_revision_history.revision_date	1	2019-02-20		
6HC5	2019-02-20	_pdbx_audit_revision_history.revision_date	1	2019-02-20		
6HMI	2019-08-14	_pdbx_audit_revision_history.revision_date	1	2019-08-14		
6HMO	2019-08-14	_pdbx_audit_revision_history.revision_date	1	2019-08-14		
6HU6	2018-11-21	_pdbx_audit_revision_history.revision_date	1	2018-11-21		
6HYK	2019-04-24	_pdbx_audit_revision_history.revision_date	1	2019-04-24		
6I1V	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6I1W	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6IA2	2019-03-27	_pdbx_audit_revision_history.revision_date	1	2019-03-27		
6IZP	2019-12-25	_pdbx_audit_revision_history.revision_date	1	2019-12-25		
6JBF	2020-01-29	_pdbx_audit_revision_history.revision_date	1	2020-01-29		
6JBG	2020-01-29	_pdbx_audit_revision_history.revision_date	1	2020-01-29		
6JJH	2020-02-26	_pdbx_audit_revision_history.revision_date	1	2020-02-26		
6JJI	2020-02-26	_pdbx_audit_revision_history.revision_date	1	2020-02-26		
6JQ5	2019-06-12	_pdbx_audit_revision_history.revision_date	1	2019-06-12		
6JQ6	2019-06-12	_pdbx_audit_revision_history.revision_date	1	2019-06-12		
6JXM	2019-08-21	_pdbx_audit_revision_history.revision_date	1	2019-08-21		
6K84	2020-04-01	_pdbx_audit_revision_history.revision_date	1	2020-04-01		
6L0Y	2020-09-30	_pdbx_audit_revision_history.revision_date	1	2020-09-30		
6MCI	2018-10-31	_pdbx_audit_revision_history.revision_date	1	2018-10-31		
6MJ0	2019-01-09	_pdbx_audit_revision_history.revision_date	1	2019-01-09		
6MXQ	2020-05-06	_pdbx_audit_revision_history.revision_date	1	2020-05-06		
6N2V	2019-10-02	_pdbx_audit_revision_history.revision_date	1	2019-10-02		
6N5K	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N5N	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N5O	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N5P	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N5Q	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N5S	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N5T	2019-11-27	_pdbx_audit_revision_history.revision_date	1	2019-11-27		
6N8F	2019-02-13	_pdbx_audit_revision_history.revision_date	1	2019-02-13		
6N8H	2019-02-13	_pdbx_audit_revision_history.revision_date	1	2019-02-13		
6N8I	2019-02-13	_pdbx_audit_revision_history.revision_date	1	2019-02-13		
6NOA	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6OD9	2019-07-17	_pdbx_audit_revision_history.revision_date	1	2019-07-17		
6OL3	2019-07-03	_pdbx_audit_revision_history.revision_date	1	2019-07-03		
6OWL	2020-02-26	_pdbx_audit_revision_history.revision_date	1	2020-02-26		
6P2H	2019-10-23	_pdbx_audit_revision_history.revision_date	1	2019-10-23		
6PK9	2020-07-01	_pdbx_audit_revision_history.revision_date	1	2020-07-01		
6PMO	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6POM	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6PQ7	2019-07-31	_pdbx_audit_revision_history.revision_date	1	2019-07-31		
6PRV	2020-01-08	_pdbx_audit_revision_history.revision_date	1	2020-01-08		
6Q57	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6Q8V	2019-07-03	_pdbx_audit_revision_history.revision_date	1	2019-07-03		
6QIQ	2019-09-25	_pdbx_audit_revision_history.revision_date	1	2019-09-25		
6QIR	2019-09-25	_pdbx_audit_revision_history.revision_date	1	2019-09-25		
6QIS	2019-09-25	_pdbx_audit_revision_history.revision_date	1	2019-09-25		
6QIT	2019-09-25	_pdbx_audit_revision_history.revision_date	1	2019-09-25		
6QIV	2019-09-25	_pdbx_audit_revision_history.revision_date	1	2019-09-25		
6QN3	2019-06-12	_pdbx_audit_revision_history.revision_date	1	2019-06-12		
6QYZ	2019-06-12	_pdbx_audit_revision_history.revision_date	1	2019-06-12		
6R47	2019-07-03	_pdbx_audit_revision_history.revision_date	1	2019-07-03		
6SVS	2020-01-01	_pdbx_audit_revision_history.revision_date	1	2020-01-01		
6T3K	2020-05-13	_pdbx_audit_revision_history.revision_date	1	2020-05-13		
6T3N	2020-05-13	_pdbx_audit_revision_history.revision_date	1	2020-05-13		
6T3R	2020-05-13	_pdbx_audit_revision_history.revision_date	1	2020-05-13		
6T3S	2020-05-13	_pdbx_audit_revision_history.revision_date	1	2020-05-13		
6TB7	2020-09-30	_pdbx_audit_revision_history.revision_date	1	2020-09-30		
6TF0	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TF1	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TF2	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TF3	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TFE	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TFF	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TFG	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TFH	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6TNA	1979-01-16	_pdbx_audit_revision_history.revision_date	1	1979-01-16		
6U6J	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6U79	2020-08-26	_pdbx_audit_revision_history.revision_date	1	2020-08-26		
6U7Y	2020-12-09	_pdbx_audit_revision_history.revision_date	1	2020-12-09		
6U7Z	2020-12-09	_pdbx_audit_revision_history.revision_date	1	2020-12-09		
6U89	2020-12-09	_pdbx_audit_revision_history.revision_date	1	2020-12-09		
6U8F	2020-12-09	_pdbx_audit_revision_history.revision_date	1	2020-12-09		
6U8U	2020-12-09	_pdbx_audit_revision_history.revision_date	1	2020-12-09		
6UBU	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6UC7	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6UC8	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6UC9	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6UES	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6UET	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6UEY	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6UF1	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6UFG	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6UFH	2019-11-20	_pdbx_audit_revision_history.revision_date	1	2019-11-20		
6UFJ	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6UFK	2019-12-18	_pdbx_audit_revision_history.revision_date	1	2019-12-18		
6UFM	2019-12-04	_pdbx_audit_revision_history.revision_date	1	2019-12-04		
6UGG	2020-01-01	_pdbx_audit_revision_history.revision_date	1	2020-01-01		
6UGI	2020-01-01	_pdbx_audit_revision_history.revision_date	1	2020-01-01		
6UGJ	2020-01-01	_pdbx_audit_revision_history.revision_date	1	2020-01-01		
6UP0	2020-10-21	_pdbx_audit_revision_history.revision_date	1	2020-10-21		
6V9B	2020-05-20	_pdbx_audit_revision_history.revision_date	1	2020-05-20		
6V9D	2020-05-20	_pdbx_audit_revision_history.revision_date	1	2020-05-20		
6VA1	2020-05-20	_pdbx_audit_revision_history.revision_date	1	2020-05-20		
6VA2	2020-05-20	_pdbx_audit_revision_history.revision_date	1	2020-05-20		
6VA3	2020-05-20	_pdbx_audit_revision_history.revision_date	1	2020-05-20		
6VA4	2020-05-20	_pdbx_audit_revision_history.revision_date	1	2020-05-20		
6VAR	2020-12-30	_pdbx_audit_revision_history.revision_date	1	2020-12-30		
6VEM	2020-11-18	_pdbx_audit_revision_history.revision_date	1	2020-11-18		
6VMY	2020-06-10	_pdbx_audit_revision_history.revision_date	1	2020-06-10		
6VU1	2020-04-29	_pdbx_audit_revision_history.revision_date	1	2020-04-29		
6VUH	2020-06-24	_pdbx_audit_revision_history.revision_date	1	2020-06-24		
6VUI	2020-06-24	_pdbx_audit_revision_history.revision_date	1	2020-06-24		
6VVJ	2020-04-29	_pdbx_audit_revision_history.revision_date	1	2020-04-29		
6VWT	2020-11-11	_pdbx_audit_revision_history.revision_date	1	2020-11-11		
6VWV	2020-11-11	_pdbx_audit_revision_history.revision_date	1	2020-11-11		
6VZC	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6W3M	2020-09-23	_pdbx_audit_revision_history.revision_date	1	2020-09-23		
6WJR	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6WJS	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6WLJ	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLK	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLL	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLM	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLN	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLO	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLQ	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLR	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLS	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLT	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WLU	2020-07-08	_pdbx_audit_revision_history.revision_date	1	2020-07-08		
6WTL	2021-05-05	_pdbx_audit_revision_history.revision_date	1	2021-05-05		
6WTR	2021-05-05	_pdbx_audit_revision_history.revision_date	1	2021-05-05		
6WY2	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6WY3	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6WZR	2021-03-24	_pdbx_audit_revision_history.revision_date	1	2021-03-24		
6WZS	2021-03-24	_pdbx_audit_revision_history.revision_date	1	2021-03-24		
6XB7	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6XKN	2021-12-29	_pdbx_audit_revision_history.revision_date	1	2021-12-29		
6XKO	2021-12-29	_pdbx_audit_revision_history.revision_date	1	2021-12-29		
6XRQ	2021-07-28	_pdbx_audit_revision_history.revision_date	1	2021-07-28		
6XRZ	2020-08-19	_pdbx_audit_revision_history.revision_date	1	2020-08-19		
6XUR	2020-02-19	_pdbx_audit_revision_history.revision_date	1	2020-02-19		
6XUS	2021-02-03	_pdbx_audit_revision_history.revision_date	1	2021-02-03		
6XWJ	2020-05-27	_pdbx_audit_revision_history.revision_date	1	2020-05-27		
6XWW	2020-05-27	_pdbx_audit_revision_history.revision_date	1	2020-05-27		
6XXA	2020-05-27	_pdbx_audit_revision_history.revision_date	1	2020-05-27		
6XXB	2020-05-27	_pdbx_audit_revision_history.revision_date	1	2020-05-27		
6Y0T	2021-02-17	_pdbx_audit_revision_history.revision_date	1	2021-02-17		
6Y0Y	2021-02-17	_pdbx_audit_revision_history.revision_date	1	2021-02-17		
6Y3G	2020-12-30	_pdbx_audit_revision_history.revision_date	1	2020-12-30		
6YL5	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6YLB	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6YMC	2022-04-20	_pdbx_audit_revision_history.revision_date	1	2022-04-20		
6YMI	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6YMJ	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6YMK	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6YML	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6YMM	2020-07-22	_pdbx_audit_revision_history.revision_date	1	2020-07-22		
6Z18	2020-09-02	_pdbx_audit_revision_history.revision_date	1	2020-09-02		
6ZPF	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZQ9	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZR1	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZRL	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZRS	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZW3	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZWU	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZX5	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZX8	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
6ZXZ	2020-12-16	_pdbx_audit_revision_history.revision_date	1	2020-12-16		
6ZYB	2020-12-16	_pdbx_audit_revision_history.revision_date	1	2020-12-16		
7A3Y	2021-03-10	_pdbx_audit_revision_history.revision_date	1	2021-03-10		
7A9L	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9N	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9O	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9P	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9Q	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9R	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9S	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7A9T	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7D12	2021-05-12	_pdbx_audit_revision_history.revision_date	1	2021-05-12		
7D7W	2020-11-25	_pdbx_audit_revision_history.revision_date	1	2020-11-25		
7D7X	2020-11-25	_pdbx_audit_revision_history.revision_date	1	2020-11-25		
7D7Y	2020-11-25	_pdbx_audit_revision_history.revision_date	1	2020-11-25		
7D7Z	2020-11-25	_pdbx_audit_revision_history.revision_date	1	2020-11-25		
7D81	2020-11-25	_pdbx_audit_revision_history.revision_date	1	2020-11-25		
7D82	2020-11-25	_pdbx_audit_revision_history.revision_date	1	2020-11-25		
7DD4	2021-06-09	_pdbx_audit_revision_history.revision_date	1	2021-06-09		
7E9E	2021-11-17	_pdbx_audit_revision_history.revision_date	1	2021-11-17		
7E9I	2021-11-17	_pdbx_audit_revision_history.revision_date	1	2021-11-17		
7EAF	2021-06-02	_pdbx_audit_revision_history.revision_date	1	2021-06-02		
7EAG	2021-06-02	_pdbx_audit_revision_history.revision_date	1	2021-06-02		
7ECJ	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7ECK	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7ECL	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7ECM	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7ECN	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7ECO	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7ECP	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7EDL	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7EDM	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7EDN	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7EDT	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7EDU	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7EEM	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7EFG	2022-04-13	_pdbx_audit_revision_history.revision_date	1	2022-04-13		
7EFH	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7EI7	2022-03-30	_pdbx_audit_revision_history.revision_date	1	2022-03-30		
7EI8	2022-03-30	_pdbx_audit_revision_history.revision_date	1	2022-03-30		
7EI9	2022-03-30	_pdbx_audit_revision_history.revision_date	1	2022-03-30		
7EIA	2022-03-30	_pdbx_audit_revision_history.revision_date	1	2022-03-30		
7ELP	2021-06-30	_pdbx_audit_revision_history.revision_date	1	2021-06-30		
7ELQ	2021-06-30	_pdbx_audit_revision_history.revision_date	1	2021-06-30		
7ELR	2021-06-30	_pdbx_audit_revision_history.revision_date	1	2021-06-30		
7ELS	2021-06-30	_pdbx_audit_revision_history.revision_date	1	2021-06-30		
7EOG	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOH	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOI	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOJ	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOK	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOL	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOM	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EON	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOO	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EOP	2021-11-24	_pdbx_audit_revision_history.revision_date	1	2021-11-24		
7EQJ	2022-01-19	_pdbx_audit_revision_history.revision_date	1	2022-01-19		
7EXY	2022-03-02	_pdbx_audit_revision_history.revision_date	1	2022-03-02		
7EZ0	2021-08-25	_pdbx_audit_revision_history.revision_date	1	2021-08-25		
7EZ2	2021-08-25	_pdbx_audit_revision_history.revision_date	1	2021-08-25		
7F8Z	2022-07-06	_pdbx_audit_revision_history.revision_date	1	2022-07-06		
7FHI	2021-12-01	_pdbx_audit_revision_history.revision_date	1	2021-12-01		
7FJ0	2021-12-01	_pdbx_audit_revision_history.revision_date	1	2021-12-01		
7JJD	2020-12-23	_pdbx_audit_revision_history.revision_date	1	2020-12-23		
7JJE	2020-12-23	_pdbx_audit_revision_history.revision_date	1	2020-12-23		
7JJF	2020-12-23	_pdbx_audit_revision_history.revision_date	1	2020-12-23		
7JJU	2020-09-09	_pdbx_audit_revision_history.revision_date	1	2020-09-09		
7JNH	2021-01-20	_pdbx_audit_revision_history.revision_date	1	2021-01-20		
7JRR	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7JRS	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7JRT	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7JU1	2020-10-07	_pdbx_audit_revision_history.revision_date	1	2020-10-07		
7K16	2020-10-14	_pdbx_audit_revision_history.revision_date	1	2020-10-14		
7K4L	2021-09-29	_pdbx_audit_revision_history.revision_date	1	2021-09-29		
7KD1	2021-03-03	_pdbx_audit_revision_history.revision_date	1	2021-03-03		
7KGA	2021-06-23	_pdbx_audit_revision_history.revision_date	1	2021-06-23		
7KJU	2020-12-02	_pdbx_audit_revision_history.revision_date	1	2020-12-02		
7KUB	2022-06-01	_pdbx_audit_revision_history.revision_date	1	2022-06-01		
7KUC	2022-06-01	_pdbx_audit_revision_history.revision_date	1	2022-06-01		
7KUD	2022-06-01	_pdbx_audit_revision_history.revision_date	1	2022-06-01		
7KUK	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7KUM	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7KUN	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7KUO	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7KUP	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7KVT	2022-01-19	_pdbx_audit_revision_history.revision_date	1	2022-01-19		
7KVU	2022-01-19	_pdbx_audit_revision_history.revision_date	1	2022-01-19		
7KVV	2022-01-19	_pdbx_audit_revision_history.revision_date	1	2022-01-19		
7L0Z	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7L3R	2021-05-05	_pdbx_audit_revision_history.revision_date	1	2021-05-05		
7LJY	2021-04-14	_pdbx_audit_revision_history.revision_date	1	2021-04-14		
7LNE	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7LNF	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7LNG	2021-09-08	_pdbx_audit_revision_history.revision_date	1	2021-09-08		
7LO9	2021-12-22	_pdbx_audit_revision_history.revision_date	1	2021-12-22		
7LVA	2021-03-17	_pdbx_audit_revision_history.revision_date	1	2021-03-17		
7LYF	2021-05-12	_pdbx_audit_revision_history.revision_date	1	2021-05-12		
7LYG	2021-05-12	_pdbx_audit_revision_history.revision_date	1	2021-05-12		
7LYJ	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7M3V	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7MKT	2022-11-02	_pdbx_audit_revision_history.revision_date	1	2022-11-02		
7MKY	2021-05-26	_pdbx_audit_revision_history.revision_date	1	2021-05-26		
7MLW	2022-01-12	_pdbx_audit_revision_history.revision_date	1	2022-01-12		
7OA3	2021-06-16	_pdbx_audit_revision_history.revision_date	1	2021-06-16		
7OAV	2021-06-16	_pdbx_audit_revision_history.revision_date	1	2021-06-16		
7OAW	2021-06-16	_pdbx_audit_revision_history.revision_date	1	2021-06-16		
7OAX	2021-06-16	_pdbx_audit_revision_history.revision_date	1	2021-06-16		
7OUO	2022-03-30	_pdbx_audit_revision_history.revision_date	1	2022-03-30		
7POF	2022-03-16	_pdbx_audit_revision_history.revision_date	1	2022-03-16		
7PS8	2023-04-05	_pdbx_audit_revision_history.revision_date	1	2023-04-05		
7PTK	2022-10-05	_pdbx_audit_revision_history.revision_date	1	2022-10-05		
7PTL	2022-10-05	_pdbx_audit_revision_history.revision_date	1	2022-10-05		
7PTQ	2022-10-05	_pdbx_audit_revision_history.revision_date	1	2022-10-05		
7PTS	2022-10-05	_pdbx_audit_revision_history.revision_date	1	2022-10-05		
7Q48	2022-11-16	_pdbx_audit_revision_history.revision_date	1	2022-11-16		
7Q6L	2022-11-16	_pdbx_audit_revision_history.revision_date	1	2022-11-16		
7Q7X	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7Q7Y	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7Q7Z	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7Q80	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7Q81	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7Q82	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7QA2	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
7QDU	2022-12-14	_pdbx_audit_revision_history.revision_date	1	2022-12-14		
7QP2	2022-07-20	_pdbx_audit_revision_history.revision_date	1	2022-07-20		
7QSH	2023-01-25	_pdbx_audit_revision_history.revision_date	1	2023-01-25		
7QTN	2023-01-25	_pdbx_audit_revision_history.revision_date	1	2023-01-25		
7QUA	2023-01-25	_pdbx_audit_revision_history.revision_date	1	2023-01-25		
7R6N	2022-05-04	_pdbx_audit_revision_history.revision_date	1	2022-05-04		
7REX	2021-12-29	_pdbx_audit_revision_history.revision_date	1	2021-12-29		
7RWR	2022-07-20	_pdbx_audit_revision_history.revision_date	1	2022-07-20		
7SAM	2021-12-01	_pdbx_audit_revision_history.revision_date	1	2021-12-01		
7SHX	2022-10-19	_pdbx_audit_revision_history.revision_date	1	2022-10-19		
7SXP	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
7TD7	2022-02-16	_pdbx_audit_revision_history.revision_date	1	2022-02-16		
7TDA	2022-02-16	_pdbx_audit_revision_history.revision_date	1	2022-02-16		
