PDB_ID	CIF_PATH	FILE_SIZE_BYTES	SHA256	EXCLUDED
7KUO	/storage9920/home/tinghao.xia/pdb_data/7kuo.cif	155810	20ea635f55686a24188fa8e4ad67eb01a027a63268a245ab99f9463232cbda6b	False
7KUP	/storage9920/home/tinghao.xia/pdb_data/7kup.cif	174391	d8d3e114df1b76859cbd4412b65820a6da86402b577fbc0c75f8e0b766a2c1fa	False
7KVT	/storage9920/home/tinghao.xia/pdb_data/7kvt.cif	259607	b5defdfd4778830c008844d54907f8824ac0bfa7951645f21da8e055b6a6bcd9	False
7KVU	/storage9920/home/tinghao.xia/pdb_data/7kvu.cif	261600	f0967e28fba6e9d1be75e293b912edcc8133669e84f4d154ec91705582e624af	False
7KVV	/storage9920/home/tinghao.xia/pdb_data/7kvv.cif	280987	27597118bb4afa79a5e2ff023902c2db31b690cfd65b2df45642e8853dd8a428	False
7L0Z	/storage9920/home/tinghao.xia/pdb_data/7l0z.cif	419114	c0f19c288c3a5a432b22405d9facc01866389aad192825727c1940a4f8271d34	False
7L3R	/storage9920/home/tinghao.xia/pdb_data/7l3r.cif	269882	44d8d88c3de7c865d6db26b54534c9913ac6c8bda4bd9c417117bfc47b77347c	False
7LJY	/storage9920/home/tinghao.xia/pdb_data/7ljy.cif	257011	100c4b452c1869e89eba159a63f135bd5d9f6824af62c6ec5221a1cc1ef60005	False
7LNE	/storage9920/home/tinghao.xia/pdb_data/7lne.cif	158675	409989b3519adf4ff375e0532c89d8ca57478aa9a2cb905bae3303ac9ab54448	False
7LNF	/storage9920/home/tinghao.xia/pdb_data/7lnf.cif	176669	923470eec9f6a8314870fe1dd7d08b40b64494f83241ca3974d74ad0efc32729	False
7LNG	/storage9920/home/tinghao.xia/pdb_data/7lng.cif	140384	4fc901e20438f9ffb886c89e24cec1c1518b5876eee1754237b18169894ff96a	False
7LO9	/storage9920/home/tinghao.xia/pdb_data/7lo9.cif	324668	3bb467e95855760db2465a684cf6ee029f00837c3ca60df224b169226eef49c5	False
7LVA	/storage9920/home/tinghao.xia/pdb_data/7lva.cif	3042610	af96b0d0461eee41b04eb62dd678da87e96fa3476a8bcc70f454601c30332027	False
7LYF	/storage9920/home/tinghao.xia/pdb_data/7lyf.cif	379107	5f33260d7d0f76250c5d813afc71c9a6c283cb93ed5fc01c221cb79f817488e7	False
7LYG	/storage9920/home/tinghao.xia/pdb_data/7lyg.cif	612008	2c490991f9d7e504c38e6b0fb83d6f49a045c27c7b2272e296f6b5a73094f34c	False
7LYJ	/storage9920/home/tinghao.xia/pdb_data/7lyj.cif	340362	f893af701f555bd9011ef5a448f1d193034b64e05b4105b706dff2d0fc84ec49	False
7M3V	/storage9920/home/tinghao.xia/pdb_data/7m3v.cif	113169	365391cef627f25bd5966e33fbb0ee3a8f2ad61dee27a75dbf4925d8e20ea85c	False
7MKT	/storage9920/home/tinghao.xia/pdb_data/7mkt.cif	156080	1195900d86158bd95ee136ca2cd1f0bc43491423b2af74311a5332e6348d1f1d	False
7MKY	/storage9920/home/tinghao.xia/pdb_data/7mky.cif	423130	11f72a14452a6aadb4dc2c2a089c2f2228c9929592ee9484a2da4b1591ae86f2	False
7MLW	/storage9920/home/tinghao.xia/pdb_data/7mlw.cif	663829	f8f2afa692349f8ca35e329c6697e8fcb4752d049b53a0d06e47c198bb4fd563	False
7OA3	/storage9920/home/tinghao.xia/pdb_data/7oa3.cif	565684	906aece5fd5cebb92d6f3b67beb6b4530a56152049eb088c27647e77737713ac	False
7OAV	/storage9920/home/tinghao.xia/pdb_data/7oav.cif	1073002	377955346bc7881257caee2a1473f1543a214909e615810075afffd308474022	False
7OAW	/storage9920/home/tinghao.xia/pdb_data/7oaw.cif	1102061	c2fd6c29ebbf8b6cfb97fd4b2cdd5b439bb516164400f3cc164831b6430d6631	False
7OAX	/storage9920/home/tinghao.xia/pdb_data/7oax.cif	1073224	61fa5648e769ea2e05ac0721cf9ee106178e24518e29efa00373f5523e983d3b	False
7OUO	/storage9920/home/tinghao.xia/pdb_data/7ouo.cif	126759	87ac90ff29b6e615cb6691bddba48254b40b0b95d553e30f000e61ba55d4a550	False
7POF	/storage9920/home/tinghao.xia/pdb_data/7pof.cif	456001	4a1bd0bf375554f0a56ccf69b203cc44e2cca7680d3b25a36a52ad84195254b7	False
7PS8	/storage9920/home/tinghao.xia/pdb_data/7ps8.cif	735080	b6d634a44349a8b1f297c74042a704edfeb8e5c082aeba03733ff24479b82e28	False
7PTK	/storage9920/home/tinghao.xia/pdb_data/7ptk.cif	2370685	66f00507ad5ec6e5ee2c2a19ba16f1757f43780d7ebe70e6b92a5ccc83a7a5cb	False
7PTL	/storage9920/home/tinghao.xia/pdb_data/7ptl.cif	2366459	c3ccb9ebc248568e7dab4746d2766746cc276e8bacacb66b60fb9bc449a59914	False
7PTQ	/storage9920/home/tinghao.xia/pdb_data/7ptq.cif	1971364	e650559ef00415e7c503bc8fe12ead804a76aa539acdd8c0e4b46edfa7e4ca30	False
7PTS	/storage9920/home/tinghao.xia/pdb_data/7pts.cif	1845840	05ead93d5812228c01a39f91f82221598595e344adeffa57eeefa0650ad420f9	False
7Q48	/storage9920/home/tinghao.xia/pdb_data/7q48.cif	1267406	dd5e7be9dc184691e763cf51a638eafbea69284b555872fe3ab7eeaa8589828c	False
7Q6L	/storage9920/home/tinghao.xia/pdb_data/7q6l.cif	1288176	2b4123b615a71f4e3793429c6b3382d2c196e84b049e6a20bb2e2e83e65b502c	False
7Q7X	/storage9920/home/tinghao.xia/pdb_data/7q7x.cif	348725	b721da33eab4da913f193f0f340c69de1a31988741038814b44a80ff10587ca6	False
7Q7Y	/storage9920/home/tinghao.xia/pdb_data/7q7y.cif	327949	81cd1ef77928a962c27035823a717201b7d5addfb51c4cac692253684f687bdb	False
7Q7Z	/storage9920/home/tinghao.xia/pdb_data/7q7z.cif	582673	8ffed5d3e954ff4b7a2eb14cfee96145b6f42358c40565cd6f4bc7bfd589311f	False
7Q80	/storage9920/home/tinghao.xia/pdb_data/7q80.cif	623622	4cf5275cf5fad0576ece7d3ec84abcad73005b77e711204b066cbacd706bbdd5	False
7Q81	/storage9920/home/tinghao.xia/pdb_data/7q81.cif	338625	65798f192cafecc8d1e30ae933643e32f36e39cc4f5841134528168bd66a2cc3	False
7Q82	/storage9920/home/tinghao.xia/pdb_data/7q82.cif	351088	8e0512583fa4bb342e080f27897e659da6c1b64afff9dc8e62222b50bdc6a2ee	False
7QA2	/storage9920/home/tinghao.xia/pdb_data/7qa2.cif	1282843	989933bf29018999f5c0ac6e8ab71108c234a091d1d97ae6fc9411cf510edc9d	False
7QDU	/storage9920/home/tinghao.xia/pdb_data/7qdu.cif	1895273	0b56a9bff3f6e5c987d4a5a83c1aa1316ba5f84c4b702a11818890edcc529033	False
7QP2	/storage9920/home/tinghao.xia/pdb_data/7qp2.cif	284316	6f6c56026f4f0d8a4b6c672156665ffb40095ba44c35ec9edc3e4338e166edaf	False
7QSH	/storage9920/home/tinghao.xia/pdb_data/7qsh.cif	318379	85fa52344160b27200b256ec1a1a237695bd9d8cac1d230684d2b86aea77eb2c	False
7QTN	/storage9920/home/tinghao.xia/pdb_data/7qtn.cif	250551	207a3284a9600526428dec686b8a19feda9ec1a81ff82b3fd4f4fe4706778592	False
7QUA	/storage9920/home/tinghao.xia/pdb_data/7qua.cif	174781	a8bf5d493730723c9384925783a45268300eff0a4ec29a8f04dee4e15f3c459c	False
7R6N	/storage9920/home/tinghao.xia/pdb_data/7r6n.cif	852444	9de929c2442e968590fa2f856bacfa9b61f3b7f40762b5cbb2828eaf75c5c397	False
7REX	/storage9920/home/tinghao.xia/pdb_data/7rex.cif	580674	3cf1c6022efcaacba92286eac92a06a798277a7cbd107a9f80643bb77c520a3c	False
7RWR	/storage9920/home/tinghao.xia/pdb_data/7rwr.cif	1222692	5c845dad33108973c69b11a15218987ffa173b6c59dc32d91b1a1df36150c05b	False
7SAM	/storage9920/home/tinghao.xia/pdb_data/7sam.cif	619186	2b3cdabf9f136037856a7c9f5f2d29b7ff2c1c3f3e533e6cd7f11919f9b7873a	False
7SHX	/storage9920/home/tinghao.xia/pdb_data/7shx.cif	316690	3ed17e92167b74547c581c8f38ac0c22a2ca411ee03693da2802789ca5e418f8	False
7SXP	/storage9920/home/tinghao.xia/pdb_data/7sxp.cif	119381	d5ebecb821d0b64c70cfd701906f65cd83bcce15844cbde59b81363484bdc1c6	False
7TD7	/storage9920/home/tinghao.xia/pdb_data/7td7.cif	405410	8eeb07e5cfc24e6da964af9c4d2ec9858c5ecfbf5da669169770bf24ec09ca3e	False
7TDA	/storage9920/home/tinghao.xia/pdb_data/7tda.cif	268472	0eeb02e5ce11d21ed86b1280c7dc61512b5db87779125202aa19cdb20572a992	False
7TDB	/storage9920/home/tinghao.xia/pdb_data/7tdb.cif	264883	3a1e37d9f5d8d264e4f83fa485a5b8a30d961265ba499aedbe8988b9577c03fb	False
7TDC	/storage9920/home/tinghao.xia/pdb_data/7tdc.cif	266740	7bc7d10edd3abc7324b6acc3cca22c61da8c8c4ac85e5c5dc28feaac74affdea	False
7TZR	/storage9920/home/tinghao.xia/pdb_data/7tzr.cif	478072	8aad06c7b20115f5b2a050845dc7e63c1892bba1277c0bc261f31a4b1890bb00	False
7TZS	/storage9920/home/tinghao.xia/pdb_data/7tzs.cif	817013	c455f39507be3dfa75bc0f3c8de17c9b26e08d3449613e9156c71656b2a677fc	False
7TZT	/storage9920/home/tinghao.xia/pdb_data/7tzt.cif	416706	554a097f297538962366cb0599ffb4d916e2434682a2b2f700e6f4acb5d2dae4	False
7TZU	/storage9920/home/tinghao.xia/pdb_data/7tzu.cif	428961	ddd3b5b2adfbbea53db6766c21633d1c7fd4296bc0c03138e403d0f42c0d7a50	False
7U4A	/storage9920/home/tinghao.xia/pdb_data/7u4a.cif	320266	f08bc5380123f1d43a9c995c2dcd416d01019d0dca99f243fe9c4332cb3cdb5d	False
7U87	/storage9920/home/tinghao.xia/pdb_data/7u87.cif	167311	d712707f3bda2f23ae3acc641928adde3b9e38af9624a5d61d02e2e281528ccf	False
7U88	/storage9920/home/tinghao.xia/pdb_data/7u88.cif	151418	93f6ffbf65c36f32ae2e8540dd933dee1df9615af6cef881867cb4a7f8d7236f	False
7U89	/storage9920/home/tinghao.xia/pdb_data/7u89.cif	157019	5c29e5b887435ad7e7b3cf61da25fe09b9ded0391fdfeed384590ce13f743c23	False
7U8A	/storage9920/home/tinghao.xia/pdb_data/7u8a.cif	161909	da1678c9100305bc536e52d474b71c72bd4b599629fc9186d398529b082baa71	False
7U8B	/storage9920/home/tinghao.xia/pdb_data/7u8b.cif	151517	49c4b2684578ed5f39fcff42a1161dea7929d1196051ba2688e7fb6249064168	False
7UCR	/storage9920/home/tinghao.xia/pdb_data/7ucr.cif	259634	8ac7d4b79bfce41e7a35edd28c51c4157eab1d87bce9c1b04ffd88e116f9b8e2	False
7UGA	/storage9920/home/tinghao.xia/pdb_data/7uga.cif	2498600	a1f1721f9a557111bdae33270b1a0e6308c0e641477bba23f6c8e467477a5ba2	False
7UMC	/storage9920/home/tinghao.xia/pdb_data/7umc.cif	2010143	cc7f6d319d6b736af2e82037a76b50f07977f6868c39345cde3d3b4a509491e7	False
7UMD	/storage9920/home/tinghao.xia/pdb_data/7umd.cif	1166315	d40004f8b59b8a2deba3cfd82fc1d1981643f38779682445028e8b03b43d3ad7	False
7UME	/storage9920/home/tinghao.xia/pdb_data/7ume.cif	807784	1f97958f64ff81fb1599679423194c24d7665fb5e9d8a432813413b64a7e8693	False
7UQ6	/storage9920/home/tinghao.xia/pdb_data/7uq6.cif	349623	7fdcdb9de5969e25a57fd8cc76cb5287dc767d714d1a076132846c6be3a162f4	False
7UR5	/storage9920/home/tinghao.xia/pdb_data/7ur5.cif	601998	2b7937d93cce07e46a61daab4a91a63ab6b2aeb83b79374318173f199cd275d0	False
7URI	/storage9920/home/tinghao.xia/pdb_data/7uri.cif	219323	d501cbfc11d398594cb4cd2b4ba4b17da9fa4ad3d4d37dd762a9e17fb1aeafd7	False
7URM	/storage9920/home/tinghao.xia/pdb_data/7urm.cif	222875	88ad317b084cefc8b2c2dccda28aafb4354e0e93b4a31fd1ee1283bac5d9b3f3	False
7UVT	/storage9920/home/tinghao.xia/pdb_data/7uvt.cif	1265601	b5d95b8b2a72a202a5aeb02a2041cd77e10e3d470c87db47f7114c45eb680081	False
7UZ0	/storage9920/home/tinghao.xia/pdb_data/7uz0.cif	284948	b6d512ee8be53eda815b436c02a6232c861c3cca7b448653735eee58ecc6b965	False
7V06	/storage9920/home/tinghao.xia/pdb_data/7v06.cif	1285020	2cd81fc7bb82a447d956011854efdbbedbdca6508b5d6129e2c4733571c07d5f	False
7V9E	/storage9920/home/tinghao.xia/pdb_data/7v9e.cif	458268	495ec1fc9f95497bbfd92fb2d00d9ae6cfea7ee3237cfda4f6556a913249023a	False
7VFT	/storage9920/home/tinghao.xia/pdb_data/7vft.cif	187638	9a59b7cca9bd0d00183ea3799087f3d37711e82cc35bf6bcffbad6ceeefbdafb	False
7VNV	/storage9920/home/tinghao.xia/pdb_data/7vnv.cif	759731	2b1406f329dd0218400571896f2fdb3b9df874f392012cedc595f5529513ae3a	False
7VNW	/storage9920/home/tinghao.xia/pdb_data/7vnw.cif	742335	5bfecf5b6b394442ddaaf990dd979c9a75538ae280b2e62c323a8c6e64db7094	False
7WI9	/storage9920/home/tinghao.xia/pdb_data/7wi9.cif	188430	1136f64c6f06f5cd3e013c4467c3279451f49cbc450fc08f967ef24cd9aeaf15	False
7WIA	/storage9920/home/tinghao.xia/pdb_data/7wia.cif	171074	5755988c4439e6cf91b578c5f118870bad1927697c8ca5e597985f0aad225c62	False
7WIB	/storage9920/home/tinghao.xia/pdb_data/7wib.cif	189167	85a47b2b3cb620abd9c8bc40f208082378b63663b80c04e40215eafa21f0da67	False
7WIE	/storage9920/home/tinghao.xia/pdb_data/7wie.cif	184905	b05043b7ffb86e4f7373ad9af436b0f0e192b7a066ca94ecd978d47f682a0c86	False
7WIF	/storage9920/home/tinghao.xia/pdb_data/7wif.cif	186260	c2dfb3be117c2bae7a4ce629fd3cd53288e4e27c95df0cc7642b3401b8ae8d45	False
7WII	/storage9920/home/tinghao.xia/pdb_data/7wii.cif	189958	dd8fdf752f46f3ab5dbcaac4179ccd0fa5680b250db0ffcfefab2f06888837a7	False
7XD3	/storage9920/home/tinghao.xia/pdb_data/7xd3.cif	1023990	4cd100a25d2b7a372c07b6f76af057e4c2ab32bfec905bae7d53efa1162c2b56	False
7XD4	/storage9920/home/tinghao.xia/pdb_data/7xd4.cif	1024469	998d1744b2cdf7bfeb15ca1bb0d0472c8c7d5baa30d85e66241a71586f44c1ee	False
7XD5	/storage9920/home/tinghao.xia/pdb_data/7xd5.cif	1012342	f49cd2ba746e0483479b462b05cfd9296fced12c598920c3ddbbc7259b412a53	False
7XD6	/storage9920/home/tinghao.xia/pdb_data/7xd6.cif	1132801	ee42fc4283aeaeddfd4190845c44954851fbb653d7983e6d384f7f5eebbb5e55	False
7XD7	/storage9920/home/tinghao.xia/pdb_data/7xd7.cif	1004444	7e85327b5e75424ba0214ce919f4016b07819bb1e99d5ad5881dc91627445756	False
7XSK	/storage9920/home/tinghao.xia/pdb_data/7xsk.cif	1277366	8b170507a8192d0d72efda1ee8d33ace282b504d3cffd94174ae06636d7aeae5	False
7XSL	/storage9920/home/tinghao.xia/pdb_data/7xsl.cif	1279051	1ceecd9b5845ba99a5f176a2bb8dfb6e74a361186042de8bd603970371122a26	False
7XSM	/storage9920/home/tinghao.xia/pdb_data/7xsm.cif	1277725	63ab158a59f58fc1af89b071fdaae4219695ac4469938a23d4a2dc56fee245c4	False
7XSN	/storage9920/home/tinghao.xia/pdb_data/7xsn.cif	888110	ba7170bf9692b67eb869a26f10a25dfd8eb39b682ccf557082518b1f68e3ed93	False
7Y2B	/storage9920/home/tinghao.xia/pdb_data/7y2b.cif	91076	c84cbc3111627cedb3b12b6a92aa53823c4997cbc77f0d217e9f2f9e38761a26	False
7Y2P	/storage9920/home/tinghao.xia/pdb_data/7y2p.cif	124343	7f92d395310a92072a486ad19d73e077bfd9afb20181e13d11eace8604142ba6	False
7Y8P	/storage9920/home/tinghao.xia/pdb_data/7y8p.cif	130071	c93576a0a7ccc705aa4e8eb1d900c3274b0781d58b8539cbd5e499528ffe9071	False
7YC8	/storage9920/home/tinghao.xia/pdb_data/7yc8.cif	938254	6b949ffd1d6d5394af1478a4b0d9662bc11f5fb515efe38424abc495bbb67ffb	False
7YCG	/storage9920/home/tinghao.xia/pdb_data/7ycg.cif	986769	9b5287562a6e3782c8d55ab9967cbadb8dad281dd212111e90b42de369e161be	False
7YCH	/storage9920/home/tinghao.xia/pdb_data/7ych.cif	990649	94423ade76e892978012ca6ce36ca8893596ffae757b4e5ef2bd840aae2a62f1	False
7YCI	/storage9920/home/tinghao.xia/pdb_data/7yci.cif	970188	75c3ff8c943e4c1ab2350984882353f007bd90566d311772da6aeb479024cf5a	False
7YG8	/storage9920/home/tinghao.xia/pdb_data/7yg8.cif	943110	68ffce5df0157e51e55839078b9480c9548a2d596d96ce7aa08791339532fc17	False
7YG9	/storage9920/home/tinghao.xia/pdb_data/7yg9.cif	999633	c39f794edb8fba96a1bc01ae8464fde699cebec9045863242defdc69b2373a1b	False
7YGA	/storage9920/home/tinghao.xia/pdb_data/7yga.cif	1011088	fe6e6d2923cefb44e4fba1b50c83da0176c86d46ce7217f84cb7230b860ff7e8	False
7YGB	/storage9920/home/tinghao.xia/pdb_data/7ygb.cif	1027333	31466e5933e0d565da58efaa42cd7c58281a1b5fefbae75ba8d1fbcbd804c177	False
7YGC	/storage9920/home/tinghao.xia/pdb_data/7ygc.cif	1001451	b0e99d0aaa0339101d09310cbc9f866fa5d282b784688ae5763b8ff96ef32498	False
7YGD	/storage9920/home/tinghao.xia/pdb_data/7ygd.cif	930025	8186d614e0f5f6c9935682d9be8054382290111aa6e859193acea08fb6693867	False
7ZFW	/storage9920/home/tinghao.xia/pdb_data/7zfw.cif	1884450	ee0a352e489c00fea32fd183cde6c696e341867b561545979e93cac82e5708e9	False
7ZJ4	/storage9920/home/tinghao.xia/pdb_data/7zj4.cif	1464510	7ad7ab097656a91f239d8208d5d98ba7e2d33f2e42804da3461f5347130b3207	False
7ZJ5	/storage9920/home/tinghao.xia/pdb_data/7zj5.cif	1414620	5c527ad5aaa94e4a6ce58ec6c996a8b76997fd4500309a4ceac66444eb09abd1	False
8AMG	/storage9920/home/tinghao.xia/pdb_data/8amg.cif	399568	ed346333bc84e5cc965c4571487dafd12ac6150aea9d9ae35550b12e1559e41e	False
8AMI	/storage9920/home/tinghao.xia/pdb_data/8ami.cif	120971	503f35d12497a84158255c5dabf3c2b122453228a307b336705c475661bcaf0d	False
8AMJ	/storage9920/home/tinghao.xia/pdb_data/8amj.cif	140530	64cfbd067aae83b4f4cfd21dacbb45bd6514916c1281c34c9f079f841aa73f03	False
8AMK	/storage9920/home/tinghao.xia/pdb_data/8amk.cif	662931	c027ae25d33bd20211ece2bb75016157b33766c97ea90a538947e1686d7fc6aa	False
8AML	/storage9920/home/tinghao.xia/pdb_data/8aml.cif	669393	0aab6df337d6f8696aeed67e05ba214d1f22fb362733abb38a9a70b2170a0913	False
8AMM	/storage9920/home/tinghao.xia/pdb_data/8amm.cif	699111	f1bbf9b2d96dcc1b1b63c8374c54acfac98e30253f857a750cb0813cdc59eade	False
8AMN	/storage9920/home/tinghao.xia/pdb_data/8amn.cif	1219643	137de92ca9279f1442f84fe300d9add76facbf2b4f29896db665dd580f5e2cbe	False
8BTZ	/storage9920/home/tinghao.xia/pdb_data/8btz.cif	793716	151b66c7b205d52b015e0dcd46a304ac5555a458e56e8837e2cca462dd0377fe	False
8BU8	/storage9920/home/tinghao.xia/pdb_data/8bu8.cif	796142	8a664f168029e7174632ea97c14861de0ce66351fa0f967b6977bc27c7e76a44	False
8BWT	/storage9920/home/tinghao.xia/pdb_data/8bwt.cif	748125	e3c2c1fbb46b35128821e4923adc86a1bd52276c2ad1b4deb8aca5551919c600	False
8CF2	/storage9920/home/tinghao.xia/pdb_data/8cf2.cif	1082893	25c58f88f952b8612a664dfa6b5ec7a74763b64bd04c9c8aba810638c2868a9a	False
8CLM	/storage9920/home/tinghao.xia/pdb_data/8clm.cif	243360	eca36cf977e57aaa8601c88b890444c83d5d3430e1dd1585fb9e748a0b715030	False
8CLR	/storage9920/home/tinghao.xia/pdb_data/8clr.cif	4586258	84a78dea979986f3a6c8f6aa77ff144993bd11ba97d990516f72a039fe7dea25	False
8CQ1	/storage9920/home/tinghao.xia/pdb_data/8cq1.cif	1302949	1c58618b5f9414d3776a4adf89a30677efee021b79bcaa8dd0874d9a11dfaf2c	False
8D28	/storage9920/home/tinghao.xia/pdb_data/8d28.cif	344401	b31ba48be80bc63aeb875df762a53fb8d9031f16447e28bf39e3ac9d6245fa21	False
8D2A	/storage9920/home/tinghao.xia/pdb_data/8d2a.cif	432749	d1eaa2071a0412e215d7dded0ba8a590e32c2413d1fc54e43165b6b00399fa7c	False
8D2B	/storage9920/home/tinghao.xia/pdb_data/8d2b.cif	351126	1e582f29afa435850cdc7bdeb441af874fc170344277cc0dd99c98d74e7b43c1	False
8D5L	/storage9920/home/tinghao.xia/pdb_data/8d5l.cif	849972	c367a4bd14cc4fd9b76634b88e7b91b30f330aa23cd217beb62a2de7a203951b	False
8D5O	/storage9920/home/tinghao.xia/pdb_data/8d5o.cif	412340	0d7b6f592b399954032c74aa6c293af968936aa78a9b12d16ea66d19a976fefe	False
8EYU	/storage9920/home/tinghao.xia/pdb_data/8eyu.cif	553264	48d4ee9c2ac6f6e9157d968a0427292ec0a36926e2de0102ac178479fd5bcb36	False
8EYV	/storage9920/home/tinghao.xia/pdb_data/8eyv.cif	511364	35040c4c0d6d493e09448eba73a90fd88feb02ecfa5dcdc43cd80454b0ed2732	False
8EYW	/storage9920/home/tinghao.xia/pdb_data/8eyw.cif	556847	addd4186569346053bd38bbde4c977f59261e6016cd2cecf1e0302e11e9c8349	False
8F0N	/storage9920/home/tinghao.xia/pdb_data/8f0n.cif	535825	a1f01ee642746e78e05a08369db91e5988d47a000ffd18fbd38b3fd8bd9b1bb0	False
8F24	/storage9920/home/tinghao.xia/pdb_data/8f24.cif	181532	ce5edc0b87cd13ca97ed7be975ba94c56a9bfb1e797afdf39e7907c7a5194e27	False
8F4O	/storage9920/home/tinghao.xia/pdb_data/8f4o.cif	948520	ee03af8dee8edc0c522d3b512d34a5c063a7ef040be47210649f9f57156fbb04	False
8FB3	/storage9920/home/tinghao.xia/pdb_data/8fb3.cif	446195	10bd2552773636e833c647206271a15b60b6ebcc61fd4003bc506583299806e0	False
8FCS	/storage9920/home/tinghao.xia/pdb_data/8fcs.cif	4031864	79c359c3192a7da8e0bf92af7ced78940fb71a9742efd30b50be9280088da737	False
8FEO	/storage9920/home/tinghao.xia/pdb_data/8feo.cif	117348	2eaf4c74a47a9a1ea91407307475018f3471ff20bf86879dc9bcb5280ea62a97	False
8FEP	/storage9920/home/tinghao.xia/pdb_data/8fep.cif	108001	9c6d271218c15f03d8b75ae30240243259543a54e2a9cd3e16f3518b4b764517	False
8FEQ	/storage9920/home/tinghao.xia/pdb_data/8feq.cif	117183	187ddf6ac53294a814d97fc9924d8a44871370328f9d5c8c507531a7afa31592	False
8FER	/storage9920/home/tinghao.xia/pdb_data/8fer.cif	149500	43d2f35a0dc2cadbff43629a1fc8310f60eabaaa9083650d4b5afdb692d6cc8e	False
8FW4	/storage9920/home/tinghao.xia/pdb_data/8fw4.cif	1100985	2d186774c09f2b591c72271341015d49c06756bc7a4406b0faad9923138b6606	False
8FZA	/storage9920/home/tinghao.xia/pdb_data/8fza.cif	329363	d442f666a652dea1f527ae469de0672f5d63ae359cb0566da3201d107719912d	False
8HB1	/storage9920/home/tinghao.xia/pdb_data/8hb1.cif	378322	a9bc2d807ab1c0411a2c7cf577b6d0a7834574f945ddce999ef36cee3237e797	False
8HB3	/storage9920/home/tinghao.xia/pdb_data/8hb3.cif	386810	3fee851be7cd8ed6b0599124d5e8bd6c58e3b8b7e5e3d0263b5c95b03995dd94	False
8HB8	/storage9920/home/tinghao.xia/pdb_data/8hb8.cif	378308	ba779d2f81e74c7db6e010ba641063cc3af2b8295dad5eae6071772b19a1fe12	False
8HBA	/storage9920/home/tinghao.xia/pdb_data/8hba.cif	479271	0919e65763e24525e22c03562e3403880062e7c57a0af83aee8cbfea0e5719f2	False
8HD6	/storage9920/home/tinghao.xia/pdb_data/8hd6.cif	1022330	8df0a1bb15628d9d4b32d06cf6dcfdd11443d0ef10e6fb12b77554b98c3f1c3b	False
8HD7	/storage9920/home/tinghao.xia/pdb_data/8hd7.cif	1033782	7f4fa67aea82db05f084a8249661ef85a82ac85b9616fe7180ed9da9f0dc4c8b	False
8HZD	/storage9920/home/tinghao.xia/pdb_data/8hzd.cif	255133	cab025c82c0a82d70f6eab8bb8fcca4eca5e967f6e93f5604bb75b9d8cb1694b	False
8HZE	/storage9920/home/tinghao.xia/pdb_data/8hze.cif	282861	7824621576a5c9ab95b9d61b427d24fc3908f4097cc09d6fa4dc7da16c506d19	False
8HZF	/storage9920/home/tinghao.xia/pdb_data/8hzf.cif	239005	af199d4b9fd52358f9417534e4eca6f54b19e0ecc8c433414d736c9e64ec584d	False
8HZJ	/storage9920/home/tinghao.xia/pdb_data/8hzj.cif	244628	ac2f5a7d84ac18733e9e0239eb879b20fefd612684d82c60dabccca62587c561	False
8HZK	/storage9920/home/tinghao.xia/pdb_data/8hzk.cif	264909	2770d942e17dfe3f15e7bc0197b0c4102f16b80db5ae8afb566055b28fad29c7	False
8HZL	/storage9920/home/tinghao.xia/pdb_data/8hzl.cif	498972	0981f6cbd4063707110f1ed665eb24e113947cee836e7dcd693aed40fd24666f	False
8HZM	/storage9920/home/tinghao.xia/pdb_data/8hzm.cif	252765	f149f2f862cfd0548a1638b6283ffda2faf694d1ea6cb2a38cdca8fed46c18d2	False
8I3Z	/storage9920/home/tinghao.xia/pdb_data/8i3z.cif	410030	42377d52be389052e396174044940e73af2c97d2b77b6a886fc94221940b2c33	False
8I43	/storage9920/home/tinghao.xia/pdb_data/8i43.cif	724199	0d413e2644dbc229e1ddeefff6153b2c0f2108eff6fc65674424ed2da7dd2c0b	False
8I44	/storage9920/home/tinghao.xia/pdb_data/8i44.cif	723523	6ea4f405b4c348f9d8b4041630553a141912b16380fac16f50a24ca3a337f84d	False
8I45	/storage9920/home/tinghao.xia/pdb_data/8i45.cif	729086	1e6803418b7ba1c25149f2db8741c51a802f70a397ea4d716ae2e194ec49d9fb	False
8I46	/storage9920/home/tinghao.xia/pdb_data/8i46.cif	726737	b60a466b1da74e8177cc94bf97b7cdc924936ea372c081fa88b8aa33c1ce64f2	False
8I7N	/storage9920/home/tinghao.xia/pdb_data/8i7n.cif	1041444	6e74fbff6b4acacbd975410b20966330326226524f1be79bcee4f397f8957091	False
8ITS	/storage9920/home/tinghao.xia/pdb_data/8its.cif	287427	de6e292f713c23c0e3af8e5081ef2821af469d4ef1de85f36af8d25e9b82c951	False
8JHP	/storage9920/home/tinghao.xia/pdb_data/8jhp.cif	852766	37a8a9cdf0e466877b8616dc9316355b3380a8b8232579037dec28a06d9ec69e	False
8K0P	/storage9920/home/tinghao.xia/pdb_data/8k0p.cif	2579905	232e62e9ef47fe51c23792c60e12fee8a603a8d0d919356d01fc3077c8027a7f	False
8K0S	/storage9920/home/tinghao.xia/pdb_data/8k0s.cif	2586012	bae2bb62188e0bafcd90bd289c6358665f92adb32b0ee864aa7dc038266dd536	False
